"Compartment","Watershed","Forest","YEAR","MONTH","DAY","DEPTH","Moisture_m3_m3","DATE"
"EBSW","EB","SW",2015,1,18,"10cm",0.1353,2015-01-18
"EBSW","EB","SW",2015,1,18,"25cm",0.198,2015-01-18
"EBSW","EB","SW",2015,1,19,"10cm",0.3014,2015-01-19
"EBSW","EB","SW",2015,1,19,"25cm",0.2572,2015-01-19
"EBSW","EB","SW",2015,1,20,"10cm",0.2946,2015-01-20
"EBSW","EB","SW",2015,1,20,"25cm",0.2551,2015-01-20
"EBSW","EB","SW",2015,1,21,"10cm",0.2227,2015-01-21
"EBSW","EB","SW",2015,1,21,"25cm",0.2356,2015-01-21
"EBSW","EB","SW",2015,1,22,"10cm",0.1664,2015-01-22
"EBSW","EB","SW",2015,1,22,"25cm",0.223,2015-01-22
"EBSW","EB","SW",2015,1,23,"10cm",0.1507,2015-01-23
"EBSW","EB","SW",2015,1,23,"25cm",0.2116,2015-01-23
"EBSW","EB","SW",2015,1,24,"10cm",0.1445,2015-01-24
"EBSW","EB","SW",2015,1,24,"25cm",0.2067,2015-01-24
"EBSW","EB","SW",2015,1,25,"10cm",0.1414,2015-01-25
"EBSW","EB","SW",2015,1,25,"25cm",0.2045,2015-01-25
"EBSW","EB","SW",2015,1,26,"10cm",0.1396,2015-01-26
"EBSW","EB","SW",2015,1,26,"25cm",0.2033,2015-01-26
"EBSW","EB","SW",2015,1,27,"10cm",0.1387,2015-01-27
"EBSW","EB","SW",2015,1,27,"25cm",0.2026,2015-01-27
"EBSW","EB","SW",2015,1,28,"10cm",0.1368,2015-01-28
"EBSW","EB","SW",2015,1,28,"25cm",0.2011,2015-01-28
"EBSW","EB","SW",2015,1,29,"10cm",0.1349,2015-01-29
"EBSW","EB","SW",2015,1,29,"25cm",0.2,2015-01-29
"EBSW","EB","SW",2015,1,30,"10cm",0.1346,2015-01-30
"EBSW","EB","SW",2015,1,30,"25cm",0.1994,2015-01-30
"EBSW","EB","SW",2015,1,31,"10cm",0.1347,2015-01-31
"EBSW","EB","SW",2015,1,31,"25cm",0.1987,2015-01-31
"EBSW","EB","SW",2015,2,1,"10cm",0.1344,2015-02-01
"EBSW","EB","SW",2015,2,1,"25cm",0.1967,2015-02-01
"EBSW","EB","SW",2015,2,2,"10cm",0.1342,2015-02-02
"EBSW","EB","SW",2015,2,2,"25cm",0.1979,2015-02-02
"EBSW","EB","SW",2015,2,3,"10cm",0.1337,2015-02-03
"EBSW","EB","SW",2015,2,3,"25cm",0.1987,2015-02-03
"EBSW","EB","SW",2015,2,4,"10cm",0.1326,2015-02-04
"EBSW","EB","SW",2015,2,4,"25cm",0.1989,2015-02-04
"EBSW","EB","SW",2015,2,5,"10cm",0.1324,2015-02-05
"EBSW","EB","SW",2015,2,5,"25cm",0.1983,2015-02-05
"EBSW","EB","SW",2015,2,6,"10cm",0.132,2015-02-06
"EBSW","EB","SW",2015,2,6,"25cm",0.1965,2015-02-06
"EBSW","EB","SW",2015,2,7,"10cm",0.1314,2015-02-07
"EBSW","EB","SW",2015,2,7,"25cm",0.1963,2015-02-07
"EBSW","EB","SW",2015,2,8,"10cm",0.1308,2015-02-08
"EBSW","EB","SW",2015,2,8,"25cm",0.196,2015-02-08
"EBSW","EB","SW",2015,2,9,"10cm",0.1304,2015-02-09
"EBSW","EB","SW",2015,2,9,"25cm",0.196,2015-02-09
"EBSW","EB","SW",2015,2,10,"10cm",0.13,2015-02-10
"EBSW","EB","SW",2015,2,10,"25cm",0.1959,2015-02-10
"EBSW","EB","SW",2015,2,11,"10cm",0.1296,2015-02-11
"EBSW","EB","SW",2015,2,11,"25cm",0.1958,2015-02-11
"EBSW","EB","SW",2015,2,12,"10cm",0.1294,2015-02-12
"EBSW","EB","SW",2015,2,12,"25cm",0.1958,2015-02-12
"EBSW","EB","SW",2015,2,13,"10cm",0.129,2015-02-13
"EBSW","EB","SW",2015,2,13,"25cm",0.1957,2015-02-13
"EBSW","EB","SW",2015,2,14,"10cm",0.1283,2015-02-14
"EBSW","EB","SW",2015,2,14,"25cm",0.1955,2015-02-14
"EBSW","EB","SW",2015,2,15,"10cm",0.128,2015-02-15
"EBSW","EB","SW",2015,2,15,"25cm",0.1951,2015-02-15
"EBSW","EB","SW",2015,2,16,"10cm",0.1274,2015-02-16
"EBSW","EB","SW",2015,2,16,"25cm",0.1949,2015-02-16
"EBSW","EB","SW",2015,2,17,"10cm",0.1266,2015-02-17
"EBSW","EB","SW",2015,2,17,"25cm",0.194,2015-02-17
"EBSW","EB","SW",2015,2,18,"10cm",0.1257,2015-02-18
"EBSW","EB","SW",2015,2,18,"25cm",0.1935,2015-02-18
"EBSW","EB","SW",2015,2,19,"10cm",0.1252,2015-02-19
"EBSW","EB","SW",2015,2,19,"25cm",0.1931,2015-02-19
"EBSW","EB","SW",2015,2,20,"10cm",0.125,2015-02-20
"EBSW","EB","SW",2015,2,20,"25cm",0.1929,2015-02-20
"EBSW","EB","SW",2015,2,21,"10cm",0.1245,2015-02-21
"EBSW","EB","SW",2015,2,21,"25cm",0.1926,2015-02-21
"EBSW","EB","SW",2015,2,22,"10cm",0.1242,2015-02-22
"EBSW","EB","SW",2015,2,22,"25cm",0.1921,2015-02-22
"EBSW","EB","SW",2015,2,23,"10cm",0.1242,2015-02-23
"EBSW","EB","SW",2015,2,23,"25cm",0.1921,2015-02-23
"EBSW","EB","SW",2015,2,24,"10cm",0.1242,2015-02-24
"EBSW","EB","SW",2015,2,24,"25cm",0.1921,2015-02-24
"EBSW","EB","SW",2015,2,25,"10cm",0.1242,2015-02-25
"EBSW","EB","SW",2015,2,25,"25cm",0.1921,2015-02-25
"EBSW","EB","SW",2015,2,26,"10cm",0.1242,2015-02-26
"EBSW","EB","SW",2015,2,26,"25cm",0.192,2015-02-26
"EBSW","EB","SW",2015,2,27,"10cm",0.124,2015-02-27
"EBSW","EB","SW",2015,2,27,"25cm",0.1919,2015-02-27
"EBSW","EB","SW",2015,2,28,"10cm",0.1238,2015-02-28
"EBSW","EB","SW",2015,2,28,"25cm",0.1911,2015-02-28
"EBSW","EB","SW",2015,3,1,"10cm",0.1235,2015-03-01
"EBSW","EB","SW",2015,3,1,"25cm",0.1909,2015-03-01
"EBSW","EB","SW",2015,3,2,"10cm",0.1238,2015-03-02
"EBSW","EB","SW",2015,3,2,"25cm",0.1905,2015-03-02
"EBSW","EB","SW",2015,3,3,"10cm",0.1238,2015-03-03
"EBSW","EB","SW",2015,3,3,"25cm",0.1902,2015-03-03
"EBSW","EB","SW",2015,3,4,"10cm",0.1236,2015-03-04
"EBSW","EB","SW",2015,3,4,"25cm",0.1892,2015-03-04
"EBSW","EB","SW",2015,3,5,"10cm",0.1234,2015-03-05
"EBSW","EB","SW",2015,3,5,"25cm",0.189,2015-03-05
"EBSW","EB","SW",2015,3,6,"10cm",0.1235,2015-03-06
"EBSW","EB","SW",2015,3,6,"25cm",0.1888,2015-03-06
"EBSW","EB","SW",2015,3,7,"10cm",0.1235,2015-03-07
"EBSW","EB","SW",2015,3,7,"25cm",0.1887,2015-03-07
"EBSW","EB","SW",2015,3,8,"10cm",0.1234,2015-03-08
"EBSW","EB","SW",2015,3,8,"25cm",0.1887,2015-03-08
"EBSW","EB","SW",2015,3,9,"10cm",0.1234,2015-03-09
"EBSW","EB","SW",2015,3,9,"25cm",0.1888,2015-03-09
"EBSW","EB","SW",2015,3,10,"10cm",0.1234,2015-03-10
"EBSW","EB","SW",2015,3,10,"25cm",0.1887,2015-03-10
"EBSW","EB","SW",2015,3,11,"10cm",0.126,2015-03-11
"EBSW","EB","SW",2015,3,11,"25cm",0.1906,2015-03-11
"EBSW","EB","SW",2015,3,12,"10cm",0.131,2015-03-12
"EBSW","EB","SW",2015,3,12,"25cm",0.1945,2015-03-12
"EBSW","EB","SW",2015,3,13,"10cm",0.1312,2015-03-13
"EBSW","EB","SW",2015,3,13,"25cm",0.1945,2015-03-13
"EBSW","EB","SW",2015,3,14,"10cm",0.1312,2015-03-14
"EBSW","EB","SW",2015,3,14,"25cm",0.1938,2015-03-14
"EBSW","EB","SW",2015,3,15,"10cm",0.1314,2015-03-15
"EBSW","EB","SW",2015,3,15,"25cm",0.1943,2015-03-15
"EBSW","EB","SW",2015,3,16,"10cm",0.1312,2015-03-16
"EBSW","EB","SW",2015,3,16,"25cm",0.194,2015-03-16
"EBSW","EB","SW",2015,3,17,"10cm",0.1311,2015-03-17
"EBSW","EB","SW",2015,3,17,"25cm",0.1939,2015-03-17
"EBSW","EB","SW",2015,3,18,"10cm",0.1312,2015-03-18
"EBSW","EB","SW",2015,3,18,"25cm",0.1938,2015-03-18
"EBSW","EB","SW",2015,3,19,"10cm",0.1308,2015-03-19
"EBSW","EB","SW",2015,3,19,"25cm",0.1936,2015-03-19
"EBSW","EB","SW",2015,3,20,"10cm",0.1304,2015-03-20
"EBSW","EB","SW",2015,3,20,"25cm",0.1928,2015-03-20
"EBSW","EB","SW",2015,3,21,"10cm",0.1304,2015-03-21
"EBSW","EB","SW",2015,3,21,"25cm",0.1929,2015-03-21
"EBSW","EB","SW",2015,3,22,"10cm",0.1306,2015-03-22
"EBSW","EB","SW",2015,3,22,"25cm",0.1929,2015-03-22
"EBSW","EB","SW",2015,3,23,"10cm",0.1302,2015-03-23
"EBSW","EB","SW",2015,3,23,"25cm",0.1929,2015-03-23
"EBSW","EB","SW",2015,3,24,"10cm",0.13,2015-03-24
"EBSW","EB","SW",2015,3,24,"25cm",0.1925,2015-03-24
"EBSW","EB","SW",2015,3,25,"10cm",0.1296,2015-03-25
"EBSW","EB","SW",2015,3,25,"25cm",0.1921,2015-03-25
"EBSW","EB","SW",2015,3,26,"10cm",0.1319,2015-03-26
"EBSW","EB","SW",2015,3,26,"25cm",0.1945,2015-03-26
"EBSW","EB","SW",2015,3,27,"10cm",0.2409,2015-03-27
"EBSW","EB","SW",2015,3,27,"25cm",0.227,2015-03-27
"EBSW","EB","SW",2015,3,28,"10cm",0.2116,2015-03-28
"EBSW","EB","SW",2015,3,28,"25cm",0.2252,2015-03-28
"EBSW","EB","SW",2015,3,29,"10cm",0.1641,2015-03-29
"EBSW","EB","SW",2015,3,29,"25cm",0.2175,2015-03-29
"EBSW","EB","SW",2015,3,30,"10cm",0.1579,2015-03-30
"EBSW","EB","SW",2015,3,30,"25cm",0.2141,2015-03-30
"EBSW","EB","SW",2015,3,31,"10cm",0.1549,2015-03-31
"EBSW","EB","SW",2015,3,31,"25cm",0.2111,2015-03-31
"EBSW","EB","SW",2015,4,1,"10cm",0.1524,2015-04-01
"EBSW","EB","SW",2015,4,1,"25cm",0.2077,2015-04-01
"EBSW","EB","SW",2015,4,2,"10cm",0.1506,2015-04-02
"EBSW","EB","SW",2015,4,2,"25cm",0.2058,2015-04-02
"EBSW","EB","SW",2015,4,3,"10cm",0.2166,2015-04-03
"EBSW","EB","SW",2015,4,3,"25cm",0.2235,2015-04-03
"EBSW","EB","SW",2015,4,4,"10cm",0.3687,2015-04-04
"EBSW","EB","SW",2015,4,4,"25cm",0.2839,2015-04-04
"EBSW","EB","SW",2015,4,5,"10cm",0.309,2015-04-05
"EBSW","EB","SW",2015,4,5,"25cm",0.2589,2015-04-05
"EBSW","EB","SW",2015,4,6,"10cm",0.268,2015-04-06
"EBSW","EB","SW",2015,4,6,"25cm",0.2467,2015-04-06
"EBSW","EB","SW",2015,4,7,"10cm",0.2397,2015-04-07
"EBSW","EB","SW",2015,4,7,"25cm",0.236,2015-04-07
"EBSW","EB","SW",2015,4,8,"10cm",0.2166,2015-04-08
"EBSW","EB","SW",2015,4,8,"25cm",0.2326,2015-04-08
"EBSW","EB","SW",2015,4,9,"10cm",0.2056,2015-04-09
"EBSW","EB","SW",2015,4,9,"25cm",0.2308,2015-04-09
"EBSW","EB","SW",2015,4,10,"10cm",0.233,2015-04-10
"EBSW","EB","SW",2015,4,10,"25cm",0.2409,2015-04-10
"EBSW","EB","SW",2015,4,11,"10cm",0.3715,2015-04-11
"EBSW","EB","SW",2015,4,11,"25cm",0.3177,2015-04-11
"EBSW","EB","SW",2015,4,12,"10cm",0.3535,2015-04-12
"EBSW","EB","SW",2015,4,12,"25cm",0.2903,2015-04-12
"EBSW","EB","SW",2015,4,13,"10cm",0.3738,2015-04-13
"EBSW","EB","SW",2015,4,13,"25cm",0.3394,2015-04-13
"EBSW","EB","SW",2015,4,14,"10cm",0.3749,2015-04-14
"EBSW","EB","SW",2015,4,14,"25cm",0.3377,2015-04-14
"EBSW","EB","SW",2015,4,15,"10cm",0.3762,2015-04-15
"EBSW","EB","SW",2015,4,15,"25cm",0.3303,2015-04-15
"EBSW","EB","SW",2015,4,16,"10cm",0.368,2015-04-16
"EBSW","EB","SW",2015,4,16,"25cm",0.2905,2015-04-16
"EBSW","EB","SW",2015,4,17,"10cm",0.3659,2015-04-17
"EBSW","EB","SW",2015,4,17,"25cm",0.3002,2015-04-17
"EBSW","EB","SW",2015,4,18,"10cm",0.377,2015-04-18
"EBSW","EB","SW",2015,4,18,"25cm",0.3148,2015-04-18
"EBSW","EB","SW",2015,4,19,"10cm",0.3638,2015-04-19
"EBSW","EB","SW",2015,4,19,"25cm",0.2864,2015-04-19
"EBSW","EB","SW",2015,4,20,"10cm",0.3511,2015-04-20
"EBSW","EB","SW",2015,4,20,"25cm",0.2774,2015-04-20
"EBSW","EB","SW",2015,4,21,"10cm",0.3749,2015-04-21
"EBSW","EB","SW",2015,4,21,"25cm",0.3261,2015-04-21
"EBSW","EB","SW",2015,4,22,"10cm",0.3777,2015-04-22
"EBSW","EB","SW",2015,4,22,"25cm",0.3103,2015-04-22
"EBSW","EB","SW",2015,4,23,"10cm",0.3734,2015-04-23
"EBSW","EB","SW",2015,4,23,"25cm",0.2896,2015-04-23
"EBSW","EB","SW",2015,4,24,"10cm",0.348,2015-04-24
"EBSW","EB","SW",2015,4,24,"25cm",0.2759,2015-04-24
"EBSW","EB","SW",2015,4,25,"10cm",0.3277,2015-04-25
"EBSW","EB","SW",2015,4,25,"25cm",0.2682,2015-04-25
"EBSW","EB","SW",2015,4,26,"10cm",0.3126,2015-04-26
"EBSW","EB","SW",2015,4,26,"25cm",0.264,2015-04-26
"EBSW","EB","SW",2015,4,27,"10cm",0.3085,2015-04-27
"EBSW","EB","SW",2015,4,27,"25cm",0.2634,2015-04-27
"EBSW","EB","SW",2015,4,28,"10cm",0.3026,2015-04-28
"EBSW","EB","SW",2015,4,28,"25cm",0.2602,2015-04-28
"EBSW","EB","SW",2015,4,29,"10cm",0.2885,2015-04-29
"EBSW","EB","SW",2015,4,29,"25cm",0.2519,2015-04-29
"EBSW","EB","SW",2015,4,30,"10cm",0.269,2015-04-30
"EBSW","EB","SW",2015,4,30,"25cm",0.2448,2015-04-30
"EBSW","EB","SW",2015,5,1,"10cm",0.2497,2015-05-01
"EBSW","EB","SW",2015,5,1,"25cm",0.2412,2015-05-01
"EBSW","EB","SW",2015,5,2,"10cm",0.2195,2015-05-02
"EBSW","EB","SW",2015,5,2,"25cm",0.238,2015-05-02
"EBSW","EB","SW",2015,5,3,"10cm",0.1902,2015-05-03
"EBSW","EB","SW",2015,5,3,"25cm",0.2321,2015-05-03
"EBSW","EB","SW",2015,5,4,"10cm",0.1676,2015-05-04
"EBSW","EB","SW",2015,5,4,"25cm",0.2229,2015-05-04
"EBSW","EB","SW",2015,5,5,"10cm",0.1572,2015-05-05
"EBSW","EB","SW",2015,5,5,"25cm",0.2138,2015-05-05
"EBSW","EB","SW",2015,5,6,"10cm",0.15,2015-05-06
"EBSW","EB","SW",2015,5,6,"25cm",0.2075,2015-05-06
"EBSW","EB","SW",2015,5,7,"10cm",0.1441,2015-05-07
"EBSW","EB","SW",2015,5,7,"25cm",0.2037,2015-05-07
"EBSW","EB","SW",2015,5,8,"10cm",0.1398,2015-05-08
"EBSW","EB","SW",2015,5,8,"25cm",0.2005,2015-05-08
"EBSW","EB","SW",2015,5,9,"10cm",0.138,2015-05-09
"EBSW","EB","SW",2015,5,9,"25cm",0.1992,2015-05-09
"EBSW","EB","SW",2015,5,10,"10cm",0.1377,2015-05-10
"EBSW","EB","SW",2015,5,10,"25cm",0.1989,2015-05-10
"EBSW","EB","SW",2015,5,11,"10cm",0.1387,2015-05-11
"EBSW","EB","SW",2015,5,11,"25cm",0.1997,2015-05-11
"EBSW","EB","SW",2015,5,12,"10cm",0.1517,2015-05-12
"EBSW","EB","SW",2015,5,12,"25cm",0.2132,2015-05-12
"EBSW","EB","SW",2015,5,13,"10cm",0.159,2015-05-13
"EBSW","EB","SW",2015,5,13,"25cm",0.2176,2015-05-13
"EBSW","EB","SW",2015,5,14,"10cm",0.1441,2015-05-14
"EBSW","EB","SW",2015,5,14,"25cm",0.2044,2015-05-14
"EBSW","EB","SW",2015,5,15,"10cm",0.1372,2015-05-15
"EBSW","EB","SW",2015,5,15,"25cm",0.1986,2015-05-15
"EBSW","EB","SW",2015,5,16,"10cm",0.133,2015-05-16
"EBSW","EB","SW",2015,5,16,"25cm",0.195,2015-05-16
"EBSW","EB","SW",2015,5,17,"10cm",0.135,2015-05-17
"EBSW","EB","SW",2015,5,17,"25cm",0.1966,2015-05-17
"EBSW","EB","SW",2015,5,18,"10cm",0.1352,2015-05-18
"EBSW","EB","SW",2015,5,18,"25cm",0.1972,2015-05-18
"EBSW","EB","SW",2015,5,19,"10cm",0.1351,2015-05-19
"EBSW","EB","SW",2015,5,19,"25cm",0.1971,2015-05-19
"EBSW","EB","SW",2015,5,20,"10cm",0.144,2015-05-20
"EBSW","EB","SW",2015,5,20,"25cm",0.2119,2015-05-20
"EBSW","EB","SW",2015,5,21,"10cm",0.1408,2015-05-21
"EBSW","EB","SW",2015,5,21,"25cm",0.2032,2015-05-21
"EBSW","EB","SW",2015,5,22,"10cm",0.1381,2015-05-22
"EBSW","EB","SW",2015,5,22,"25cm",0.1999,2015-05-22
"EBSW","EB","SW",2015,5,23,"10cm",0.1401,2015-05-23
"EBSW","EB","SW",2015,5,23,"25cm",0.2016,2015-05-23
"EBSW","EB","SW",2015,5,24,"10cm",0.1364,2015-05-24
"EBSW","EB","SW",2015,5,24,"25cm",0.1977,2015-05-24
"EBSW","EB","SW",2015,5,25,"10cm",0.1316,2015-05-25
"EBSW","EB","SW",2015,5,25,"25cm",0.1931,2015-05-25
"EBSW","EB","SW",2015,5,26,"10cm",0.1333,2015-05-26
"EBSW","EB","SW",2015,5,26,"25cm",0.1941,2015-05-26
"EBSW","EB","SW",2015,5,27,"10cm",0.1322,2015-05-27
"EBSW","EB","SW",2015,5,27,"25cm",0.1923,2015-05-27
"EBSW","EB","SW",2015,5,28,"10cm",0.1323,2015-05-28
"EBSW","EB","SW",2015,5,28,"25cm",0.1914,2015-05-28
"EBSW","EB","SW",2015,5,29,"10cm",0.1933,2015-05-29
"EBSW","EB","SW",2015,5,29,"25cm",0.2204,2015-05-29
"EBSW","EB","SW",2015,5,30,"10cm",0.1498,2015-05-30
"EBSW","EB","SW",2015,5,30,"25cm",0.2073,2015-05-30
"EBSW","EB","SW",2015,5,31,"10cm",0.1424,2015-05-31
"EBSW","EB","SW",2015,5,31,"25cm",0.1996,2015-05-31
"EBSW","EB","SW",2015,6,1,"10cm",0.1692,2015-06-01
"EBSW","EB","SW",2015,6,1,"25cm",0.2109,2015-06-01
"EBSW","EB","SW",2015,6,2,"10cm",0.3042,2015-06-02
"EBSW","EB","SW",2015,6,2,"25cm",0.257,2015-06-02
"EBSW","EB","SW",2015,6,3,"10cm",0.304,2015-06-03
"EBSW","EB","SW",2015,6,3,"25cm",0.2612,2015-06-03
"EBSW","EB","SW",2015,6,4,"10cm",0.2486,2015-06-04
"EBSW","EB","SW",2015,6,4,"25cm",0.2444,2015-06-04
"EBSW","EB","SW",2015,6,5,"10cm",0.1848,2015-06-05
"EBSW","EB","SW",2015,6,5,"25cm",0.2272,2015-06-05
"EBSW","EB","SW",2015,6,6,"10cm",0.1594,2015-06-06
"EBSW","EB","SW",2015,6,6,"25cm",0.2168,2015-06-06
"EBSW","EB","SW",2015,6,7,"10cm",0.1474,2015-06-07
"EBSW","EB","SW",2015,6,7,"25cm",0.206,2015-06-07
"EBSW","EB","SW",2015,6,8,"10cm",0.1421,2015-06-08
"EBSW","EB","SW",2015,6,8,"25cm",0.2013,2015-06-08
"EBSW","EB","SW",2015,6,9,"10cm",0.1414,2015-06-09
"EBSW","EB","SW",2015,6,9,"25cm",0.2003,2015-06-09
"EBSW","EB","SW",2015,6,10,"10cm",0.1487,2015-06-10
"EBSW","EB","SW",2015,6,10,"25cm",0.2146,2015-06-10
"EBSW","EB","SW",2015,6,11,"10cm",0.1464,2015-06-11
"EBSW","EB","SW",2015,6,11,"25cm",0.2059,2015-06-11
"EBSW","EB","SW",2015,6,12,"10cm",0.1405,2015-06-12
"EBSW","EB","SW",2015,6,12,"25cm",0.1997,2015-06-12
"EBSW","EB","SW",2015,6,13,"10cm",0.2358,2015-06-13
"EBSW","EB","SW",2015,6,13,"25cm",0.2289,2015-06-13
"EBSW","EB","SW",2015,6,14,"10cm",0.1834,2015-06-14
"EBSW","EB","SW",2015,6,14,"25cm",0.2228,2015-06-14
"EBSW","EB","SW",2015,6,15,"10cm",0.1497,2015-06-15
"EBSW","EB","SW",2015,6,15,"25cm",0.2067,2015-06-15
"EBSW","EB","SW",2015,6,16,"10cm",0.1452,2015-06-16
"EBSW","EB","SW",2015,6,16,"25cm",0.2024,2015-06-16
"EBSW","EB","SW",2015,6,17,"10cm",0.1444,2015-06-17
"EBSW","EB","SW",2015,6,17,"25cm",0.2022,2015-06-17
"EBSW","EB","SW",2015,6,18,"10cm",0.1377,2015-06-18
"EBSW","EB","SW",2015,6,18,"25cm",0.1964,2015-06-18
"EBSW","EB","SW",2015,6,19,"10cm",0.1343,2015-06-19
"EBSW","EB","SW",2015,6,19,"25cm",0.1926,2015-06-19
"EBSW","EB","SW",2015,6,20,"10cm",0.1312,2015-06-20
"EBSW","EB","SW",2015,6,20,"25cm",0.1895,2015-06-20
"EBSW","EB","SW",2015,6,21,"10cm",0.2371,2015-06-21
"EBSW","EB","SW",2015,6,21,"25cm",0.2416,2015-06-21
"EBSW","EB","SW",2015,6,22,"10cm",0.3243,2015-06-22
"EBSW","EB","SW",2015,6,22,"25cm",0.2651,2015-06-22
"EBSW","EB","SW",2015,6,23,"10cm",0.2724,2015-06-23
"EBSW","EB","SW",2015,6,23,"25cm",0.2467,2015-06-23
"EBSW","EB","SW",2015,6,24,"10cm",0.3343,2015-06-24
"EBSW","EB","SW",2015,6,24,"25cm",0.274,2015-06-24
"EBSW","EB","SW",2015,6,25,"10cm",0.2422,2015-06-25
"EBSW","EB","SW",2015,6,25,"25cm",0.2372,2015-06-25
"EBSW","EB","SW",2015,6,26,"10cm",0.1701,2015-06-26
"EBSW","EB","SW",2015,6,26,"25cm",0.2213,2015-06-26
"EBSW","EB","SW",2015,6,27,"10cm",0.1534,2015-06-27
"EBSW","EB","SW",2015,6,27,"25cm",0.2086,2015-06-27
"EBSW","EB","SW",2015,6,28,"10cm",0.1908,2015-06-28
"EBSW","EB","SW",2015,6,28,"25cm",0.2183,2015-06-28
"EBSW","EB","SW",2015,6,29,"10cm",0.3247,2015-06-29
"EBSW","EB","SW",2015,6,29,"25cm",0.2625,2015-06-29
"EBSW","EB","SW",2015,6,30,"10cm",0.2469,2015-06-30
"EBSW","EB","SW",2015,6,30,"25cm",0.2394,2015-06-30
"EBSW","EB","SW",2015,7,1,"10cm",0.1767,2015-07-01
"EBSW","EB","SW",2015,7,1,"25cm",0.2232,2015-07-01
"EBSW","EB","SW",2015,7,2,"10cm",0.1657,2015-07-02
"EBSW","EB","SW",2015,7,2,"25cm",0.2163,2015-07-02
"EBSW","EB","SW",2015,7,3,"10cm",0.1512,2015-07-03
"EBSW","EB","SW",2015,7,3,"25cm",0.2047,2015-07-03
"EBSW","EB","SW",2015,7,4,"10cm",0.1426,2015-07-04
"EBSW","EB","SW",2015,7,4,"25cm",0.1973,2015-07-04
"EBSW","EB","SW",2015,7,5,"10cm",0.1372,2015-07-05
"EBSW","EB","SW",2015,7,5,"25cm",0.1923,2015-07-05
"EBSW","EB","SW",2015,7,6,"10cm",0.1328,2015-07-06
"EBSW","EB","SW",2015,7,6,"25cm",0.1877,2015-07-06
"EBSW","EB","SW",2015,7,7,"10cm",0.1292,2015-07-07
"EBSW","EB","SW",2015,7,7,"25cm",0.1829,2015-07-07
"EBSW","EB","SW",2015,7,8,"10cm",0.128,2015-07-08
"EBSW","EB","SW",2015,7,8,"25cm",0.1805,2015-07-08
"EBSW","EB","SW",2015,7,9,"10cm",0.1268,2015-07-09
"EBSW","EB","SW",2015,7,9,"25cm",0.1785,2015-07-09
"EBSW","EB","SW",2015,7,10,"10cm",0.1243,2015-07-10
"EBSW","EB","SW",2015,7,10,"25cm",0.175,2015-07-10
"EBSW","EB","SW",2015,7,11,"10cm",0.1211,2015-07-11
"EBSW","EB","SW",2015,7,11,"25cm",0.1696,2015-07-11
"EBSW","EB","SW",2015,7,12,"10cm",0.118,2015-07-12
"EBSW","EB","SW",2015,7,12,"25cm",0.163,2015-07-12
"EBSW","EB","SW",2015,7,13,"10cm",0.1144,2015-07-13
"EBSW","EB","SW",2015,7,13,"25cm",0.1563,2015-07-13
"EBSW","EB","SW",2015,7,14,"10cm",0.1111,2015-07-14
"EBSW","EB","SW",2015,7,14,"25cm",0.151,2015-07-14
"EBSW","EB","SW",2015,7,15,"10cm",0.114,2015-07-15
"EBSW","EB","SW",2015,7,15,"25cm",0.1509,2015-07-15
"EBSW","EB","SW",2015,7,16,"10cm",0.1153,2015-07-16
"EBSW","EB","SW",2015,7,16,"25cm",0.1536,2015-07-16
"EBSW","EB","SW",2015,7,17,"10cm",0.1105,2015-07-17
"EBSW","EB","SW",2015,7,17,"25cm",0.1498,2015-07-17
"EBSW","EB","SW",2015,7,18,"10cm",0.1078,2015-07-18
"EBSW","EB","SW",2015,7,18,"25cm",0.147,2015-07-18
"EBSW","EB","SW",2015,7,19,"10cm",0.1074,2015-07-19
"EBSW","EB","SW",2015,7,19,"25cm",0.1466,2015-07-19
"EBSW","EB","SW",2015,7,20,"10cm",0.1162,2015-07-20
"EBSW","EB","SW",2015,7,20,"25cm",0.1564,2015-07-20
"EBSW","EB","SW",2015,7,21,"10cm",0.1144,2015-07-21
"EBSW","EB","SW",2015,7,21,"25cm",0.1555,2015-07-21
"EBSW","EB","SW",2015,7,22,"10cm",0.1136,2015-07-22
"EBSW","EB","SW",2015,7,22,"25cm",0.1547,2015-07-22
"EBSW","EB","SW",2015,7,23,"10cm",0.1109,2015-07-23
"EBSW","EB","SW",2015,7,23,"25cm",0.1512,2015-07-23
"EBSW","EB","SW",2015,7,24,"10cm",0.1108,2015-07-24
"EBSW","EB","SW",2015,7,24,"25cm",0.1497,2015-07-24
"EBSW","EB","SW",2015,7,25,"10cm",0.1127,2015-07-25
"EBSW","EB","SW",2015,7,25,"25cm",0.1516,2015-07-25
"EBSW","EB","SW",2015,7,26,"10cm",0.1124,2015-07-26
"EBSW","EB","SW",2015,7,26,"25cm",0.152,2015-07-26
"EBSW","EB","SW",2015,7,27,"10cm",0.1131,2015-07-27
"EBSW","EB","SW",2015,7,27,"25cm",0.1536,2015-07-27
"EBSW","EB","SW",2015,7,28,"10cm",0.1172,2015-07-28
"EBSW","EB","SW",2015,7,28,"25cm",0.1579,2015-07-28
"EBSW","EB","SW",2015,7,29,"10cm",0.1184,2015-07-29
"EBSW","EB","SW",2015,7,29,"25cm",0.1595,2015-07-29
"EBSW","EB","SW",2015,7,30,"10cm",0.1166,2015-07-30
"EBSW","EB","SW",2015,7,30,"25cm",0.1573,2015-07-30
